order_id,order_date,country,sub_region,sales_channel,product_category,customer_segment,payment_method,shipping_mode,units_sold,net_sales_eur,discount_pct,delivery_days,return_status
EUO-2024-114215,2024-08-25,Sweden,Northern Europe,Mobile App,Home & Living,Business,Debit Card,Economy,1,94.75,0.83,7.0,Not Returned
EUO-2025-114963,2025-04-26,Italy,Southern Europe,Website,Fashion,VIP,Bank Transfer,Standard,1,50.77,41.13,5.0,Returned
EUO-2024-112699,2024-05-24,Spain,Southern Europe,Website,Home & Living,Business,PayPal,Economy,1,38.42,8.03,5.6,Not Returned
EUO-2024-109089,2024-05-30,Italy,Southern Europe,Mobile App,Electronics,New,Credit Card,Standard,1,391.21,2.52,30.3,Not Returned
EUO-2025-109485,2025-10-20,France,Western Europe,Website,Home & Living,Returning,Apple Pay,Economy,3,180.67,2.18,7.5,Not Returned
EUO-2024-113552,2024-01-16,Portugal,Southern Europe,Website,Fashion,New,Apple Pay,Standard,1,121.13,12.11,5.4,Not Returned
EUO-2025-111592,2025-11-03,France,Western Europe,Mobile App,Electronics,Returning,Credit Card,Standard,1,174.43,5.89,6.4,Not Returned
EUO-2024-100056,2024-10-17,United Kingdom,Western Europe,Mobile App,Toys,New,Bank Transfer,Standard,3,137.42,9.62,5.3,Not Returned
EUO-2024-103412,2024-11-23,Germany,Western Europe,Marketplace,Sports,Returning,Apple Pay,Pickup Point,1,296.42,5.37,4.8,Returned
EUO-2025-107261,2025-11-09,Belgium,Western Europe,Website,Pet Care,Returning,PayPal,Standard,3,44.23,2.5,5.7,Not Returned
EUO-2025-102855,2025-03-24,United Kingdom,Western Europe,Website,Sports,New,PayPal,Standard,1,150.38,8.01,6.0,Not Returned
EUO-2024-106266,2024-11-26,United Kingdom,Western Europe,Website,Home & Living,Returning,Credit Card,Economy,2,236.42,4.59,7.5,Not Returned
EUO-2024-102986,2024-04-26,Sweden,Northern Europe,Website,Fashion,Returning,Credit Card,Economy,1,73.61,4.79,7.9,Not Returned
EUO-2025-107918,2025-06-17,United Kingdom,Western Europe,Mobile App,Fashion,New,Credit Card,Standard,2,83.98,1.24,6.2,Not Returned
EUO-2024-112177,2024-09-18,Belgium,Western Europe,Website,Fashion,Returning,Credit Card,Express,1,38.7,2.23,2.1,Not Returned
EUO-2025-109260,2025-02-12,Czech Republic,Central & Eastern Europe,Mobile App,Pet Care,Returning,Credit Card,Express,1,86.74,1.82,2.5,Not Returned
EUO-2024-112102,2024-12-19,Ireland,Western Europe,Website,Home & Living,New,Buy Now Pay Later,Standard,4,560.51,3.79,4.2,Not Returned
EUO-2025-113694,2025-03-30,Germany,Western Europe,Marketplace,Home & Living,Returning,Apple Pay,Standard,1,111.91,10.87,6.0,Not Returned
EUO-2025-112714,02/08/2025,Netherlands,Western Europe,Website,Toys,VIP,Credit Card,Economy,5,257.97,14.58,6.0,Not Returned
EUO-2025-108390,2025-08-07,Portugal,Southern Europe,Mobile App,Electronics,Returning,PayPal,Economy,8,426.07,8.09,8.1,Not Returned
EUO-2024-111836,2024-05-24,United Kingdom,Western Europe,Website,Pet Care,New,Debit Card,Standard,2,148.58,2.49,3.7,Not Returned
EUO-2025-104722,2025-06-23,Austria,Central Europe,Mobile App,Sports,VIP,Debit Card,Standard,1,52.54,10.81,4.8,Not Returned
EUO-2024-108332,2024-03-21,Belgium,Western Europe,Website,Pet Care,VIP,Credit Card,Standard,2,23.98,8.42,3.8,Not Returned
EUO-2025-113138,2025-09-03,France,Western Europe,Website,Fashion,Returning,,Standard,1,67.41,2.71,6.6,Not Returned
EUO-2024-104472,2024-09-05,United Kingdom,Western Europe,Marketplace,Home & Living,Returning,Credit Card,Economy,4,259.89,2.05,6.2,Not Returned
EUO-2025-108823,2025-01-06,Denmark,Northern Europe,Marketplace,Fashion,VIP,Bank Transfer,Express,1,27.67,8.12,3.6,Not Returned
EUO-2024-108158,2024-12-02,United Kingdom,Western Europe,Marketplace,Fashion,New,Credit Card,Standard,1,84.28,11.83,6.0,Not Returned
EUO-2025-102188,2025-05-04,Italy,Southern Europe,Website,Home & Living,Returning,Credit Card,Standard,1,124.25,8.84,7.4,Returned
EUO-2025-106518,2025-07-11,Germany,Western Europe,Website,Home & Living,Business,,Standard,3,189.22,6.18,3.5,Not Returned
EUO-2025-104049,2025-08-17,Germany,Western Europe,Marketplace,Fashion,Returning,Debit Card,Express,10,494.6,7.96,5.4,Not Returned
EUO-2024-111011,2024-08-27,France,Western Europe,Website,Electronics,VIP,,Express,6,690.98,3.5,1.0,Not Returned
EUO-2025-105502,2025-05-09,Netherlands,Western Europe,Website,Office Supplies,Returning,Credit Card,Standard,5,72.2,1.23,4.2,Not Returned
EUO-2025-108139,2025-12-03,United Kingdom,Western Europe,Website,Electronics,Returning,Debit Card,Economy,1,342.57,10.5,6.5,Not Returned
EUO-2025-112609,2025-04-11,Belgium,Western Europe,Website,Fashion,VIP,PayPal,Next Day,2,37.42,55.92,1.6,Returned
EUO-2024-103544,2024-07-15,Austria,Central Europe,Mobile App,Toys,Business,Credit Card,Economy,1,35.18,2.29,6.7,Returned
EUO-2025-106050,2025-03-25,Germany,Western Europe,Website,Home & Living,Returning,Credit Card,Pickup Point,4,675.79,2.62,4.8,Not Returned
EUO-2024-100519,2024-10-17,Poland,Central & Eastern Europe,Website,Toys,New,PayPal,Economy,5,366.58,5.13,7.0,Returned
EUO-2024-113079,2024-03-30,Netherlands,Western Europe,Website,Electronics,New,Credit Card,Next Day,1,101.47,6.18,3.6,Not Returned
EUO-2025-104508,08-May-2025,Netherlands,Western Europe,Mobile App,Toys,Returning,Apple Pay,Standard,1,52.83,1.05,6.0,Not Returned
EUO-2025-110468,2025-10-05,Germany,Western Europe,Website,Office Supplies,Business,Bank Transfer,Express,1,43.13,5.69,1.0,Not Returned
EUO-2024-106698,06-19-2024,United Kingdom,Western Europe,Website,Fashion,Returning,Credit Card,Pickup Point,1,5.1,1.77,2.6,Not Returned
EUO-2025-105263,2025-09-02,France,Western Europe,Website,Fashion,Returning,Apple Pay,Standard,3,169.85,8.76,5.2,Not Returned
EUO-2025-114610,2025-12-24,Austria,Central Europe,Mobile App,Pet Care,Returning,Bank Transfer,Standard,3,214.97,8.49,4.9,Not Returned
EUO-2024-109727,2024-06-28,Germany,Western Europe,Website,Office Supplies,New,Bank Transfer,Express,6,194.53,5.97,2.0,Not Returned
EUO-2025-100227,01-12-2025,Germany,Western Europe,Website,Home & Living,New,Debit Card,Pickup Point,1,37.85,16.05,6.8,Not Returned
EUO-2024-112833,2024-10-09,France,Western Europe,Website,Home & Living,New,Bank Transfer,Standard,2,130.35,9.28,1.7,Not Returned
EUO-2025-106810,2025-04-15,Poland,Central & Eastern Europe,Marketplace,Electronics,New,Buy Now Pay Later,Standard,2,854.65,13.21,5.9,Not Returned
EUO-2025-100665,2025-10-01,Netherlands,Western Europe,Website,Electronics,Returning,Buy Now Pay Later,Express,1,93.53,8.72,2.4,Not Returned
EUO-2025-113161,2025-06-06,Spain,Southern Europe,Website,Pet Care,New,Credit Card,Express,1,50.97,20.12,5.2,Not Returned
EUO-2025-112300,2025-05-15,Portugal,Southern Europe,Website,Home & Living,Returning,Credit Card,Pickup Point,2,91.75,2.34,,Not Returned
EUO-2025-114065,2025-09-19,Spain,Southern Europe,Mobile App,Home & Living,New,Credit Card,Economy,1,107.67,11.17,10.7,Exchange
EUO-2024-111524,2024-06-13,United Kingdom,Western Europe,Mobile App,Electronics,VIP,Apple Pay,Pickup Point,1,123.12,8.64,7.0,Not Returned
EUO-2024-110171,2024-11-12,United Kingdom,Western Europe,Website,Home & Living,New,Credit Card,Standard,1,86.84,11.58,5.8,Not Returned
EUO-2024-101699,2024-08-25,Netherlands,Western Europe,Mobile App,Home & Living,Returning,Credit Card,ECONOMY,2,398.42,12.53,6.4,Not Returned
EUO-2025-114971,2025-03-17,Austria,Central Europe,Website,Sports,New,Apple Pay,Economy,2,160.97,9.94,10.5,Not Returned
EUO-2024-114909,2024-05-29,United Kingdom,Western Europe,Website,Fashion,,PayPal,Standard,1,42.19,3.57,6.9,Returned
EUO-2025-101877,2025-01-05,Czech Republic,Central & Eastern Europe,Website,Sports,Returning,Buy Now Pay Later,Express,1,46.11,14.83,2.9,Not Returned
EUO-2024-100513,2024-08-18,Ireland,Western Europe,Marketplace,Home & Living,Returning,Credit Card,Pickup Point,4,352.06,4.69,6.1,Not Returned
EUO-2024-108115,2024-08-07,United Kingdom,Western Europe,App,Home & Living,VIP,PayPal,Standard,10,752.43,7.14,7.3,Not Returned
EUO-2025-109800,2025-07-22,Ireland,Western Europe,marketplace,Home & Living,Returning,PayPal,Standard,4,395.71,8.12,3.3,Not Returned
EUO-2025-112205,2025-08-18,Italy,Southern Europe,Mobile App,Electronics,Returning,Bank Transfer,Standard,1,172.93,12.38,6.3,Not Returned
EUO-2025-109656,2025-02-04,Spain,Southern Europe,Website,Home & Living,New,Apple Pay,Standard,1,208.35,6.48,5.9,Not Returned
EUO-2025-114661,2025-09-23,Austria,Central Europe,Marketplace,Home & Living,Returning,Debit Card,Express,1,208.45,3.33,4.5,Not Returned
EUO-2024-106176,2024-10-03,Austria,Central Europe,Marketplace,Beauty,VIP,Credit Card,Express,1,54.62,8.71,5.3,Not Returned
EUO-2025-112264,2025-06-13,Spain,Southern Europe,Mobile App,Fashion,Returning,Credit Card,Economy,5,263.56,4.61,6.2,Not Returned
EUO-2025-108596,2025-11-22,Poland,Central & Eastern Europe,Website,Beauty,New,Buy Now Pay Later,Standard,2,79.93,8.03,3.2,Not Returned
EUO-2025-106018,2025-05-27,Sweden,Northern Europe,Mobile App,Toys,New,Buy Now Pay Later,Standard,6,258.13,4.37,5.4,Not Returned
EUO-2024-105748,2024-12-14,Poland,Central & Eastern Europe,Website,Electronics,New,PayPal,Standard,1,233.17,2.07,2.9,Not Returned
EUO-2025-109450,2025-02-27,Austria,Central Europe,Website,Sports,New,Credit Card,Express,2,299.33,7.34,2.2,Not Returned
EUO-2024-102916,01/07/2024,France,Western Europe,Website,Sports,Returning,Credit Card,Economy,8,219.78,2.02,6.4,Not Returned
EUO-2024-113185,11-Nov-2024,United Kingdom,Western Europe,Website,Home & Living,Returning,PayPal,Express,1,87.94,3.39,3.9,Returned
EUO-2024-100480,2024-11-05,United Kingdom,Western Europe,Website,Home & Living,Returning,PayPal,Standard,4,256.71,10.1,6.1,Not Returned
EUO-2025-109403,2025-04-04,Portugal,Southern Europe,website,Fashion,Returning,Apple Pay,Express,2,111.18,5.63,2.3,Returned
EUO-2024-107507,2024-04-15,Spain,Southern Europe,Mobile App,Electronics,Returning,PayPal,Standard,8,1222.66,6.19,4.4,Not Returned
EUO-2025-102577,2025-08-08,Czech Republic,Central & Eastern Europe,Website,Office Supplies,VIP,Apple Pay,Economy,6,62.55,6.13,10.8,Returned
EUO-2025-105859,2025-07-12,United Kingdom,Western Europe,Mobile App,Home & Living,Returning,Credit Card,Standard,1,62.21,5.86,4.6,Not Returned
EUO-2025-113648,2025-12-08,Germany,Western Europe,Marketplace,Electronics,Returning,Bank Transfer,Standard,1,51.14,24.28,6.2,Not Returned
EUO-2024-108406,2024-05-06,Italy,Southern Europe,Website,Beauty,New,Credit Card,Standard,3,113.1,21.92,5.3,Not Returned
EUO-2025-113248,2025-02-09,Poland,Central & Eastern Europe,Website,Home & Living,New,PayPal,Standard,4,159.77,18.38,7.2,Not Returned
EUO-2025-114407,2025-03-14,France,Western Europe,Website,Fashion,Returning,Credit Card,Economy,1,88.32,6.37,7.4,Not Returned
EUO-2025-105272,2025-04-29,Czech Republic,Central & Eastern Europe,Marketplace,Home & Living,New,Credit Card,Express,2,190.51,6.5,6.4,Not Returned
EUO-2025-106805,2025-05-25,Ireland,Western Europe,Mobile App,Home & Living,New,Buy Now Pay Later,Pickup Point,8,889.98,1.84,6.6,Not Returned
EUO-2024-113793,2024-08-07,Poland,Central & Eastern Europe,Website,Electronics,Returning,,Standard,1,162.57,2.8,6.5,Not Returned
EUO-2024-101596,2024-07-19,Spain,Southern Europe,Marketplace,Sports,Returning,,Express,2,412.15,9.96,3.5,Not Returned
EUO-2024-114223,2024-04-16,Italy,Southern Europe,Website,Home & Living,VIP,Apple Pay,Economy,1,42.01,5.34,5.9,Not Returned
EUO-2024-103896,2024-11-08,France,Western Europe,Website,Office Supplies,New,Buy Now Pay Later,Next Day,1,14.75,12.61,1.0,Exchange
EUO-2024-110604,2024-06-08,France,Western Europe,Website,Sports,Returning,Credit Card,Economy,10,1360.42,5.47,10.3,Not Returned
EUO-2024-101349,2024-09-17,Sweden,Northern Europe,Mobile App,Pet Care,Business,PayPal,Next Day,8,206.06,18.43,1.0,Returned
EUO-2025-105862,2025-10-04,Germany,Western Europe,Website,Electronics,VIP,Credit Card,Pickup Point,3,277.71,,5.5,Not Returned
EUO-2025-107238,2025-06-19,France,Western Europe,Website,Sports,Returning,PayPal,Standard,2,103.02,13.87,6.3,Not Returned
EUO-2025-103777,2025-10-03,Portugal,Southern Europe,website,Fashion,New,Credit Card,Next Day,2,90.41,5.49,3.0,Not Returned
EUO-2025-114187,2025-07-19,Netherlands,Western Europe,Website,Electronics,New,Buy Now Pay Later,Pickup Point,1,129.02,0.55,3.9,Not Returned
EUO-2025-112460,2025-03-27,Poland,Central & Eastern Europe,Marketplace,Home & Living,Returning,PayPal,Standard,4,400.81,4.88,6.2,Not Returned
EUO-2025-109049,2025-08-31,France,Western Europe,Website,Toys,New,,Next Day,2,71.5,1.14,1.0,Not Returned
EUO-2025-104050,2025-07-05,Spain,Southern Europe,Mobile App,Office Supplies,New,Credit Card,Express,4,86.52,4.12,1.0,Not Returned
EUO-2025-110560,2025-09-02,Sweden,Northern Europe,Website,Fashion,Returning,PayPal,Next Day,1,160.74,2.18,1.9,
EUO-2024-111457,2024-09-25,France,Western Europe,Website,Home & Living,Returning,Apple Pay,Standard,1,86.33,42.03,4.4,Not Returned
EUO-2024-113209,2024-08-01,Belgium,Western Europe,WEB,Office Supplies,VIP,Buy Now Pay Later,Pickup Point,1,16.47,17.21,6.1,Not Returned
EUO-2025-112271,2025-08-09,Netherlands,Western Europe,Mobile App,Office Supplies,Business,PayPal,Economy,8,290.02,7.62,5.2,Not Returned
EUO-2024-102762,2024-11-21,Italy,Southern Europe,Website,Home & Living,Returning,Debit Card,Economy,1,44.78,4.72,11.3,Not Returned
EUO-2025-114801,2025-02-04,France,Western Europe,Website,Fashion,Returning,Buy Now Pay Later,Standard,3,221.27,13.7,4.1,Not Returned
EUO-2024-106444,2024-11-05,United Kingdom,Western Europe,Marketplace,Fashion,Returning,,Next Day,1,25.05,4.14,2.0,Not Returned
EUO-2024-103685,2024-07-19,Austria,Central Europe,Mobile App,Sports,New,Credit Card,Standard,3,141.22,6.31,2.5,Not Returned
EUO-2025-105062,2025-03-01,France,Western Europe,Mobile App,Home & Living,Returning,Apple Pay,Express,1,53.48,6.1,2.7,Not Returned
EUO-2024-103602,2024-08-18,Spain,Southern Europe,Mobile App,Home & Living,Returning,Buy Now Pay Later,Standard,3,122.74,9.27,3.0,Not Returned
EUO-2024-108709,2024-04-19,Italy,Southern Europe,Website,Fashion,Returning,Buy Now Pay Later,Next Day,2,215.17,16.21,2.9,Not Returned
EUO-2024-110475,2024-03-06,France,Western Europe,Mobile App,Sports,New,Apple Pay,Standard,3,226.48,4.21,6.1,Not Returned
EUO-2025-101446,04-Jan-2025,Italy,Southern Europe,Mobile App,Fashion,New,Credit Card,Standard,1,78.04,4.81,4.5,Not Returned
EUO-2024-114483,2024-06-06,Germany,Western Europe,Marketplace,Home & Living,Returning,Credit Card,Express,1,217.96,7.86,6.1,Not Returned
EUO-2024-101020,2024-10-17,United Kingdom,Western Europe,Mobile App,Beauty,VIP,Credit Card,Express,1,21.67,,1.9,Not Returned
EUO-2025-100705,2025-08-08,Ireland,Western Europe,Website,Fashion,Returning,PayPal,Express,1,103.04,5.7,3.0,Not Returned
EUO-2025-106433,05-19-2025,Denmark,Northern Europe,Mobile App,Fashion,Returning,Buy Now Pay Later,Economy,2,114.64,2.44,8.1,Not Returned
EUO-2025-101866,2025-06-30,Portugal,Southern Europe,Mobile App,Fashion,New,Credit Card,Next Day,2,320.11,9.93,3.8,Not Returned
EUO-2025-109930,2025-04-26,Poland,Central & Eastern Europe,Website,Toys,New,Apple Pay,Economy,1,81.69,5.73,8.9,Not Returned
EUO-2025-106592,2025-06-01,Netherlands,Western Europe,Mobile App,Fashion,New,Credit Card,Economy,1,53.61,8.64,5.9,Not Returned
EUO-2025-106742,2025-10-07,Czech Republic,Central & Eastern Europe,Website,Beauty,Returning,Buy Now Pay Later,Standard,4,485.33,3.28,4.6,Not Returned
EUO-2025-111595,2025-11-14,Spain,Southern Europe,Website,Home & Living,Returning,Buy Now Pay Later,STANDARD,1,37.96,5.42,9.9,Not Returned
EUO-2025-102574,2025-12-07,United Kingdom,Western Europe,Mobile App,Electronics,Returning,Credit Card,Standard,3,933.14,3.91,5.6,Not Returned
EUO-2025-112150,2025-11-20,Germany,Western Europe,Mobile App,Home & Living,Returning,Credit Card,Standard,2,261.41,2.44,6.6,Not Returned
EUO-2024-102956,2024-08-17,Italy,Southern Europe,Website,Pet Care,Returning,,Standard,2,83.37,8.09,7.6,Not Returned
EUO-2025-107551,07-30-2025,Belgium,Western Europe,Marketplace,Home & Living,Returning,Debit Card,Standard,1,58.66,4.82,7.9,Not Returned
EUO-2025-103742,2025-08-31,France,Western Europe,Website,Home & Living,Returning,Debit Card,Standard,1,50.02,,4.2,Not Returned
EUO-2024-103914,2024-05-26,Spain,Southern Europe,Mobile App,Beauty,New,Credit Card,Express,1,67.3,9.44,1.5,Not Returned
EUO-2025-110538,04-25-2025,Italy,Southern Europe,Website,Home & Living,Returning,Credit Card,Standard,5,97.46,6.6,6.4,Not Returned
EUO-2025-112858,2025-10-17,Poland,Central & Eastern Europe,Website,Home & Living,Business,Credit Card,Standard,8,186.36,6.45,6.5,Not Returned
EUO-2025-101419,2025-03-18,Austria,Central Europe,Mobile App,Fashion,VIP,Debit Card,Standard,4,118.0,,,Not Returned
EUO-2025-101103,2025-12-28,United Kingdom,Western Europe,Website,Electronics,New,Buy Now Pay Later,Standard,1,495.73,3.79,5.4,Not Returned
EUO-2025-110087,2025-05-05,Netherlands,Western Europe,Marketplace,Toys,New,Apple Pay,Economy,2,77.11,7.74,7.6,Not Returned
EUO-2025-106498,2025-05-03,Austria,Central Europe,Marketplace,Electronics,Returning,Apple Pay,Economy,2,1257.26,8.26,7.7,Not Returned
EUO-2025-107907,2025-03-03,United Kingdom,Western Europe,Mobile App,Home & Living,New,Debit Card,Next Day,1,39.34,35.38,4.0,Not Returned
EUO-2024-112886,2024-09-02,Netherlands,Western Europe,Website,Electronics,VIP,Debit Card,Standard,2,296.05,8.16,4.7,Not Returned
EUO-2025-101558,2025-06-29,France,Western Europe,Mobile App,Home & Living,VIP,Buy Now Pay Later,Economy,2,173.41,12.29,7.2,Not Returned
EUO-2025-106486,2025-06-07,Germany,Western Europe,Website,Home & Living,Returning,Apple Pay,Express,2,141.0,0.96,4.2,Not Returned
EUO-2025-113361,2025-04-27,Netherlands,Western Europe,Mobile App,Toys,,Credit Card,Next Day,1,22.78,4.99,1.0,Not Returned
EUO-2024-106909,2024-12-06,Belgium,Western Europe,Marketplace,Fashion,Returning,Debit Card,Standard,1,36.14,17.88,5.0,Not Returned
EUO-2024-112871,2024-08-05,United Kingdom,Western Europe,Website,Electronics,New,Buy Now Pay Later,Pickup Point,2,364.87,5.88,5.4,Not Returned
EUO-2025-103523,2025-07-13,Poland,Central & Eastern Europe,Website,Home & Living,Returning,Bank Transfer,Standard,2,119.02,3.37,7.3,Not Returned
EUO-2024-104542,2024-10-28,Germany,Western Europe,Mobile App,Home & Living,Returning,Credit Card,Standard,1,76.83,1.8,3.2,Not Returned
EUO-2024-100034,2024-06-09,United Kingdom,Western Europe,Website,Fashion,Returning,PayPal,Economy,1,51.37,9.39,10.7,Returned
EUO-2024-103400,2024-08-14,France,Western Europe,Mobile App,Fashion,Returning,Credit Card,Express,3,159.3,3.17,1.8,Not Returned
EUO-2025-114578,2025-11-10,Belgium,Western Europe,Mobile App,Fashion,Returning,PayPal,Standard,1,14.99,10.22,3.8,Returned
EUO-2024-105659,2024-07-30,Austria,Central Europe,Website,Sports,Returning,Bank Transfer,Standard,5,463.84,30.59,6.9,No Return
EUO-2025-106271,2025-02-11,France,Western Europe,Website,Office Supplies,,Credit Card,Standard,3,241.86,6.97,4.8,Not Returned
EUO-2025-106921,2025-08-12,Spain,Southern Europe,Website,Fashion,New,Credit Card,Economy,3,93.02,3.67,10.1,Not Returned
EUO-2025-107293,2025-08-01,Netherlands,Western Europe,Website,Home & Living,VIP,PayPal,Express,6,444.07,8.47,2.2,No Return
EUO-2025-102652,2025-06-26,United Kingdom,Western Europe,Website,Home & Living,New,Buy Now Pay Later,Standard,3,78.8,5.11,6.6,Not Returned
EUO-2025-105328,2025-02-07,Germany,Western Europe,Mobile App,Toys,New,PayPal,Standard,2,39.52,8.32,4.3,Not Returned
EUO-2025-110299,2025-09-27,Germany,Western Europe,Website,Fashion,New,Debit Card,Pickup Point,1,47.0,6.4,8.1,Not Returned
EUO-2025-114536,2025-08-31,United Kingdom,Western Europe,Mobile App,Toys,VIP,Credit Card,Standard,2,122.98,6.85,8.0,Not Returned
EUO-2024-112195,2024-03-01,United Kingdom,Western Europe,Website,Beauty,VIP,Buy Now Pay Later,Economy,8,105.19,28.41,7.0,Not Returned
EUO-2025-113370,2025-06-21,Germany,Western Europe,Website,Electronics,VIP,Debit Card,Standard,1,414.15,10.13,6.1,Not Returned
EUO-2024-110436,2024-06-03,France,Western Europe,Website,Home & Living,New,Debit Card,Next Day,1,93.67,5.04,1.2,Not Returned
EUO-2025-111818,2025-06-25,Sweden,Northern Europe,Website,Electronics,Returning,Apple Pay,Economy,1,133.37,8.98,7.0,Not Returned
EUO-2025-100292,2025-07-22,Denmark,Northern Europe,Website,Home & Living,Returning,Buy Now Pay Later,Standard,2,244.76,3.05,3.6,Not Returned
